nu1 nu2 nu3a nu3b nu4a nu4b J Ka Kc a/s E uncertainty transitions
0 0 0 0 0 0 24 4 20 s 2701.250534036 4.488e-03 2
0 0 0 0 0 0 24 5 20 s 2701.251411952 4.792e-03 2
0 0 0 0 0 0 24 5 20 a 2701.330326340 4.483e-03 2
0 0 0 0 0 0 24 4 20 a 2701.331205848 4.796e-03 2
0 0 1 0 0 0 6 5 2 a 2703.294420116 1.001e-03 4
0 0 1 0 0 0 6 5 1 a 2703.344746543 1.020e-03 2
0 0 0 1 0 0 5 1 4 s 2703.600460343 1.001e-03 3
0 0 0 1 0 0 5 1 4 a 2703.726413158 1.001e-03 2
0 0 0 1 0 0 5 2 4 s 2704.640488739 1.001e-03 3
0 0 0 1 0 0 5 2 4 a 2704.765416469 1.001e-03 3
0 0 0 0 0 0 20 17 3 s 2705.858766746 2.791e-03 2
0 0 0 0 0 0 20 17 4 s 2705.859294346 2.983e-03 2
0 0 0 0 0 0 20 17 4 a 2705.887526074 2.759e-03 2
0 0 0 0 0 0 20 17 3 a 2705.888026138 3.010e-03 2
0 1 0 0 0 0 19 6 13 s 2707.747696522 1.751e-03 4
0 1 0 0 0 0 19 7 13 s 2708.307391024 1.048e-03 4
0 1 0 0 0 0 19 6 13 a 2710.634463598 1.122e-03 3
0 1 0 0 0 0 19 7 13 a 2711.087009255 1.829e-03 2
0 0 1 0 0 0 7 3 5 s 2715.463700885 1.001e-03 5
0 0 1 0 0 0 7 2 5 a 2715.495523703 1.001e-03 4
0 0 1 0 0 0 8 1 8 s 2716.068558116 1.144e-03 4
0 0 1 0 0 0 8 0 8 s 2716.070998380 1.002e-03 4
0 0 0 1 0 0 5 2 3 s 2716.104091332 1.001e-03 3
0 0 0 1 0 0 5 2 3 a 2716.211754296 1.001e-03 3
0 0 1 0 0 0 7 3 5 a 2717.772024003 1.025e-03 3
0 0 1 0 0 0 8 1 8 a 2719.918898749 1.002e-03 3
0 0 1 0 0 0 8 0 8 a 2719.921832277 7.230e-03 3
0 0 0 1 0 0 5 3 3 s 2722.634467053 1.001e-03 3
0 0 0 1 0 0 5 3 3 a 2722.737184856 1.001e-03 3
0 0 0 1 0 0 5 3 2 s 2726.071953227 1.001e-03 3
0 0 0 1 0 0 5 3 2 a 2726.169016173 1.001e-03 3
0 0 1 0 0 0 7 3 4 s 2728.792670916 1.030e-03 3
0 0 0 1 0 0 6 0 6 s 2730.693187504 2.954e-03 2
0 0 0 1 0 0 6 1 6 s 2730.707358600 3.753e-03 3
0 0 0 1 0 0 6 0 6 a 2730.861845324 1.002e-03 2
0 0 0 1 0 0 6 1 6 a 2730.877103786 3.299e-03 3
0 0 1 0 0 0 7 3 4 a 2731.245927665 1.100e-03 4
0 1 0 0 0 0 18 11 8 s 2731.993111466 1.496e-03 2
0 1 0 0 0 0 18 11 7 s 2731.999455148 9.490e-04 4
0 0 1 0 0 0 6 6 1 s 2732.734133292 2.251e-03 4
0 0 1 0 0 0 6 6 0 s 2732.734297609 1.001e-03 4
0 0 0 0 0 0 23 7 16 s 2733.157428820 3.385e-03 2
0 0 0 0 0 0 23 7 16 a 2733.191125548 3.496e-03 2
0 0 0 0 0 0 23 8 16 s 2733.262348069 3.486e-03 3
0 0 0 0 0 0 23 8 16 a 2733.296754767 3.336e-03 2
0 0 1 0 0 0 6 6 0 a 2734.916008292 2.575e-03 4
0 0 1 0 0 0 6 6 1 a 2734.916115904 1.001e-03 5
0 1 0 0 0 0 18 11 8 a 2736.173373039 9.529e-04 3
0 1 0 0 0 0 18 11 7 a 2736.179296297 1.461e-03 3
0 0 1 0 0 0 7 4 4 s 2739.965930862 1.001e-03 5
0 0 0 0 0 0 21 15 6 s 2740.276238897 2.997e-03 2
0 0 0 0 0 0 21 15 7 s 2740.276400218 2.750e-03 2
0 0 0 0 0 0 21 15 7 a 2740.314327707 2.487e-03 2
0 0 0 0 0 0 21 15 6 a 2740.315999767 2.138e-03 2
0 0 1 0 0 0 7 4 3 s 2741.417994317 1.311e-03 4
0 0 0 1 0 0 5 4 2 s 2741.770504426 1.000e-03 3
0 0 0 1 0 0 5 4 2 a 2741.849193391 1.001e-03 4
0 0 0 1 0 0 5 4 1 s 2742.103297882 1.001e-03 5
0 0 0 1 0 0 5 4 1 a 2742.181483310 1.001e-03 3
0 0 0 0 0 0 22 12 11 s 2745.317377503 3.061e-03 2
0 0 0 0 0 0 22 12 11 a 2745.320815015 2.771e-03 2
0 0 1 0 0 0 7 4 3 a 2745.751414140 1.001e-03 5
0 0 0 0 0 0 22 12 10 s 2746.379677052 2.820e-03 4
0 0 0 0 0 0 22 12 10 a 2746.384472987 3.200e-03 3
0 1 0 0 0 0 20 4 16 s 2751.783718423 1.359e-03 1
0 1 0 0 0 0 20 5 16 s 2751.784564605 2.018e-03 1
0 0 1 0 0 0 8 1 7 s 2754.479279152 1.041e-03 6
0 0 1 0 0 0 8 2 7 s 2754.546925197 1.035e-03 2
0 0 0 1 0 0 6 1 5 s 2755.882622941 1.020e-03 3
0 1 0 0 0 0 20 5 16 a 2755.937412088 1.360e-03 1
0 1 0 0 0 0 20 4 16 a 2755.938243615 1.973e-03 1
0 1 0 0 0 0 21 3 19 s 2755.959966246 1.775e-03 1
0 1 0 0 0 0 21 2 19 s 2755.960882948 2.340e-03 1
0 0 0 1 0 0 6 1 5 a 2756.003623510 1.001e-03 3
0 0 0 1 0 0 6 2 5 s 2756.283966209 1.001e-03 3
0 0 0 1 0 0 6 2 5 a 2756.390927703 1.833e-03 3
0 1 0 0 0 0 19 7 12 s 2756.468767299 1.803e-03 3
0 0 1 0 0 0 8 1 7 a 2757.352833775 1.478e-03 4
0 0 1 0 0 0 8 2 7 a 2757.406513908 1.002e-03 4
0 1 0 0 0 0 19 7 12 a 2759.316186264 1.815e-03 2
0 1 0 0 0 0 19 8 12 s 2760.596043282 1.102e-03 1
0 1 0 0 0 0 19 8 12 a 2762.867075934 1.740e-03 1
0 1 0 0 0 0 21 2 19 a 2763.528268654 2.141e-03 1
0 1 0 0 0 0 21 3 19 a 2763.529182049 2.653e-03 1
0 1 0 0 0 0 17 14 4 s 2763.548038216 2.322e-03 1
0 1 0 0 0 0 17 14 3 s 2763.548708234 2.497e-03 1
0 1 0 0 0 0 16 16 0 s 2764.554052608 1.036e-03 6
0 1 0 0 0 0 16 16 1 s 2764.554238946 1.127e-03 6
0 0 0 1 0 0 5 5 1 s 2765.414536547 2.275e-03 2
0 0 0 1 0 0 5 5 0 s 2765.415493623 1.001e-03 2
0 0 0 1 0 0 5 5 0 a 2765.532197558 3.844e-03 2
0 0 0 1 0 0 5 5 1 a 2765.533150745 1.001e-03 2
0 1 0 0 0 0 17 14 3 a 2766.691576980 9.369e-04 6
0 1 0 0 0 0 17 14 4 a 2766.692225428 1.332e-03 4
0 1 0 0 0 0 16 16 1 a 2767.001566403 1.036e-03 6
0 1 0 0 0 0 16 16 0 a 2767.001752484 1.127e-03 6
0 0 0 1 0 0 6 2 4 s 2773.631403815 1.020e-03 3
0 0 0 1 0 0 6 2 4 a 2773.728440332 1.001e-03 3
0 0 0 1 0 0 6 3 4 s 2777.480921880 1.001e-03 3
0 0 0 1 0 0 6 3 4 a 2777.574965813 1.059e-03 3
0 0 1 0 0 0 9 1 9 s 2784.700981521 1.049e-03 3
0 0 1 0 0 0 9 0 9 s 2784.705034421 1.766e-02 3
0 0 0 1 0 0 6 3 3 s 2785.054280486 1.020e-03 3
0 0 0 1 0 0 6 3 3 a 2785.142234317 1.001e-03 3
0 0 0 1 0 0 7 0 7 s 2785.292076276 1.105e-03 2
0 0 0 1 0 0 7 0 7 a 2785.459371407 1.185e-02 2
0 0 0 1 0 0 7 1 7 a 2785.473785596 3.083e-03 3
0 0 1 0 0 0 8 2 6 s 2785.513418159 1.003e-03 3
0 0 1 0 0 0 8 3 6 s 2786.644367639 1.030e-03 3
0 0 1 0 0 0 8 2 6 a 2787.890011103 1.040e-03 3
0 0 1 0 0 0 9 0 9 a 2788.624977722 1.193e-03 3
0 0 1 0 0 0 9 1 9 a 2788.625908544 1.536e-03 3
0 0 0 0 0 0 24 5 19 s 2789.089466654 1.772e-02 2
0 0 0 0 0 0 24 6 19 s 2789.090380049 1.779e-02 2
0 0 0 0 0 0 24 6 19 a 2789.146766246 3.858e-03 2
0 0 0 0 0 0 24 5 19 a 2789.147682948 4.188e-03 2
0 1 0 0 0 0 18 12 7 s 2791.944431273 1.487e-03 2
0 0 0 0 0 0 20 18 2 s 2791.944687200 2.855e-03 2
0 0 0 0 0 0 20 18 3 s 2791.945199703 2.996e-03 2
0 1 0 0 0 0 18 12 6 s 2791.946418550 9.008e-04 3
0 0 0 0 0 0 20 18 3 a 2791.969558053 3.464e-03 2
0 0 0 0 0 0 20 18 2 a 2791.969989645 3.574e-03 2
0 1 0 0 0 0 19 8 11 s 2792.044724365 1.783e-03 1
0 1 0 0 0 0 19 8 11 a 2795.087645117 1.086e-03 2
0 0 0 0 0 0 23 8 15 s 2795.425923314 3.336e-03 2
0 0 0 0 0 0 23 8 15 a 2795.455150248 2.902e-03 2
0 1 0 0 0 0 18 12 7 a 2795.779568942 9.008e-04 3
0 1 0 0 0 0 18 12 6 a 2795.781117624 1.463e-03 2
0 0 0 0 0 0 23 9 15 s 2796.408810090 3.449e-03 2
0 0 1 0 0 0 7 6 2 s 2797.513936313 1.001e-03 2
0 0 0 1 0 0 6 4 3 s 2797.744333532 1.001e-03 3
0 0 0 1 0 0 6 4 3 a 2797.819587977 1.020e-03 3
0 0 0 1 0 0 6 4 2 s 2799.124131712 4.060e-03 3
0 0 0 1 0 0 6 4 2 a 2799.199734908 1.001e-03 3
0 0 0 0 0 0 22 13 10 s 2805.388385955 3.090e-03 3
0 0 0 0 0 0 22 13 9 s 2805.392179733 1.034e-02 2
0 0 0 0 0 0 22 13 9 a 2805.514908440 3.646e-03 3
0 0 0 0 0 0 22 13 10 a 2805.516706733 2.815e-03 2
0 0 1 0 0 0 8 3 5 s 2806.865628727 1.002e-03 3
0 0 0 0 0 0 25 4 22 s 2807.637634340 6.550e-03 2
0 0 0 0 0 0 25 3 22 s 2807.638513848 6.793e-03 2
0 1 0 0 0 0 19 9 11 a 2810.099769125 1.690e-03 2
0 0 1 0 0 0 8 4 5 s 2814.098283235 1.077e-03 3
0 0 0 1 0 0 7 1 6 s 2815.386725094 1.001e-03 3
0 0 0 1 0 0 7 1 6 a 2815.503580423 1.021e-03 3
0 0 0 1 0 0 7 2 6 s 2815.514109712 1.025e-03 3
0 0 0 1 0 0 7 2 6 a 2815.629413834 1.001e-03 3
0 0 0 0 0 0 21 16 6 s 2817.581243983 2.911e-03 2
0 0 0 0 0 0 21 16 5 s 2817.581789837 3.150e-03 2
0 0 0 0 0 0 21 16 5 a 2817.614632769 2.185e-03 2
0 0 0 0 0 0 21 16 6 a 2817.615045451 2.493e-03 2
0 0 0 1 0 0 6 5 2 s 2821.274707892 1.001e-03 3
0 0 0 1 0 0 6 5 1 s 2821.328372904 2.409e-03 3
0 0 0 1 0 0 6 5 2 a 2821.405375349 1.219e-03 5
0 0 0 1 0 0 6 5 1 a 2821.439833560 1.001e-03 4
0 1 0 0 0 0 19 9 10 s 2821.791014498 1.727e-03 1
0 0 1 0 0 0 8 4 4 s 2822.180133323 1.002e-03 4
0 1 0 0 0 0 20 5 15 s 2822.456048301 1.312e-03 1
0 1 0 0 0 0 20 6 15 s 2822.475299247 1.971e-03 2
0 1 0 0 0 0 19 9 10 a 2824.161450603 1.092e-03 1
0 1 0 0 0 0 22 1 21 s 2827.917420340 4.379e-03 1
0 1 0 0 0 0 22 2 21 s 2827.918299848 4.699e-03 1
0 0 1 0 0 0 9 1 8 s 2828.373268442 1.487e-03 4
0 0 1 0 0 0 9 1 8 a 2831.154841339 1.036e-03 4
0 0 1 0 0 0 7 7 1 s 2834.812461259 1.052e-03 2
0 0 1 0 0 0 7 7 0 s 2834.812514049 1.098e-03 2
0 0 0 1 0 0 7 2 5 s 2838.781607911 1.001e-03 3
0 0 0 1 0 0 7 2 5 a 2838.870199444 1.030e-03 3
0 1 0 0 0 0 17 15 3 s 2839.822401603 1.063e-03 2
0 1 0 0 0 0 17 15 2 s 2839.822890236 1.310e-03 2
0 0 0 1 0 0 7 3 5 s 2840.642509110 1.035e-03 2
0 0 0 1 0 0 7 3 5 a 2840.732210960 1.002e-03 3
0 1 0 0 0 0 17 15 2 a 2842.583199020 1.095e-03 5
0 1 0 0 0 0 17 15 3 a 2842.583603907 1.320e-03 4
0 1 0 0 0 0 21 4 18 s 2844.884570183 1.711e-03 1
0 1 0 0 0 0 21 3 18 s 2844.885422635 2.259e-03 1
0 0 0 0 0 0 23 9 14 s 2846.970983391 3.297e-03 2
0 0 0 0 0 0 23 9 14 a 2847.001693698 1.055e-02 2
0 0 0 1 0 0 8 0 8 s 2847.330959530 1.031e-03 2
0 0 0 1 0 0 8 1 8 s 2847.332458179 1.023e-03 3
0 0 0 1 0 0 8 0 8 a 2847.510775315 2.305e-03 2
0 0 0 1 0 0 8 1 8 a 2847.512749991 1.493e-03 2
0 0 0 1 0 0 6 6 1 s 2850.024254176 1.002e-03 2
0 0 0 1 0 0 6 6 0 s 2850.024671380 1.030e-03 2
0 0 0 1 0 0 6 6 0 a 2850.133270593 1.002e-03 2
0 0 0 1 0 0 6 6 1 a 2850.159658250 1.031e-03 2
0 1 0 0 0 0 21 3 18 a 2850.361648193 1.660e-03 1
0 1 0 0 0 0 21 4 18 a 2850.362553165 2.286e-03 1
0 0 0 0 0 0 23 10 14 s 2853.099235961 4.019e-03 2
0 0 0 0 0 0 23 10 14 a 2853.121263614 3.819e-03 2
0 0 0 1 0 0 7 3 4 s 2853.833375259 1.001e-03 3
0 0 0 1 0 0 7 3 4 a 2853.904715464 1.021e-03 3
0 1 0 0 0 0 18 13 5 s 2857.760745710 9.383e-04 2
0 1 0 0 0 0 18 13 6 s 2857.761106441 1.460e-03 2
0 0 1 0 0 0 10 0 10 s 2860.613357093 1.048e-03 2
0 1 0 0 0 0 18 13 6 a 2861.220544801 9.395e-04 3
0 1 0 0 0 0 18 13 5 a 2861.220967876 1.411e-03 3
0 1 0 0 0 0 19 10 9 a 2861.939973596 1.104e-03 1
0 0 0 1 0 0 7 4 4 s 2862.935490229 1.030e-03 3
0 0 0 1 0 0 7 4 4 a 2863.002660905 1.001e-03 3
0 0 1 0 0 0 10 1 10 a 2864.627511100 1.049e-03 2
0 0 1 0 0 0 10 0 10 a 2864.628173459 1.356e-03 2
0 0 1 0 0 0 9 3 7 s 2865.448660793 1.036e-03 2
0 0 0 1 0 0 7 4 3 s 2866.896080183 1.001e-03 3
0 0 0 1 0 0 7 4 3 a 2866.956971440 1.030e-03 3
0 0 0 0 0 0 24 6 18 s 2870.481375809 3.807e-03 2
0 0 0 0 0 0 24 7 18 s 2870.484845469 4.158e-03 2
0 0 0 0 0 0 24 6 18 a 2870.523738828 4.151e-03 2
0 0 0 0 0 0 24 7 18 a 2870.525879524 1.066e-02 2
0 0 0 0 0 0 22 14 9 s 2871.574846886 1.041e-02 2
0 0 0 0 0 0 22 14 8 s 2871.576500339 1.052e-02 1
0 0 0 0 0 0 22 14 9 a 2871.617490006 3.427e-03 3
0 0 0 0 0 0 22 14 8 a 2871.621046720 3.061e-03 3
0 0 0 0 0 0 20 19 1 s 2881.812801967 3.462e-03 2
0 0 0 0 0 0 20 19 2 s 2881.813228987 3.608e-03 2
0 0 0 0 0 0 20 19 2 a 2881.834480248 2.903e-03 2
0 0 0 0 0 0 20 19 1 a 2881.835656874 3.613e-03 2
0 0 0 1 0 0 8 1 7 s 2882.222097000 4.978e-03 3
0 0 0 1 0 0 8 2 7 s 2882.257210834 1.002e-03 3
0 0 0 1 0 0 8 1 7 a 2882.333832559 1.040e-03 3
0 0 0 1 0 0 8 2 7 a 2882.370801440 1.030e-03 3
0 0 0 0 0 0 23 10 13 s 2884.768255808 3.336e-03 3
0 0 0 0 0 0 23 10 13 a 2884.800617200 2.902e-03 1
0 1 0 0 0 0 20 6 14 s 2886.025123866 1.204e-03 1
0 1 0 0 0 0 20 7 14 s 2886.255184414 1.886e-03 2
0 0 0 1 0 0 7 5 3 s 2886.697633834 1.030e-03 3
0 0 0 1 0 0 7 5 3 a 2886.745520898 1.001e-03 3
0 0 0 1 0 0 7 5 2 s 2887.140149615 1.001e-03 4
0 0 0 1 0 0 7 5 2 a 2887.183195689 1.858e-03 2
0 0 0 0 0 0 21 17 5 s 2899.417438540 1.447e-02 2
0 0 0 0 0 0 21 17 4 s 2899.417813382 1.452e-02 2
0 0 0 0 0 0 21 17 4 a 2899.445845818 2.262e-03 2
0 0 0 0 0 0 21 17 5 a 2899.446517354 2.549e-03 2
0 0 0 0 0 0 23 11 13 s 2906.078854637 3.449e-03 2
0 0 0 0 0 0 23 11 13 a 2906.092249676 3.694e-03 2
0 0 0 0 0 0 25 4 21 a 2906.523568340 5.167e-03 2
0 0 0 0 0 0 25 5 21 a 2906.524447848 5.451e-03 2
0 1 0 0 0 0 19 11 9 s 2908.555363758 1.112e-03 1
0 0 0 1 0 0 8 2 6 s 2911.014905458 1.390e-03 3
0 0 0 1 0 0 8 2 6 a 2911.080709436 1.002e-03 3
0 0 0 1 0 0 8 3 6 s 2911.761043782 1.002e-03 3
0 0 0 1 0 0 8 3 6 a 2911.836195240 3.670e-03 3
0 1 0 0 0 0 19 11 8 a 2912.594156204 1.097e-03 1
0 0 0 1 0 0 7 6 2 s 2915.125225664 1.270e-03 3
0 0 0 1 0 0 7 6 1 s 2915.129763033 1.002e-03 3
0 0 0 1 0 0 7 6 2 a 2915.220653589 2.955e-03 3
0 0 0 1 0 0 7 6 1 a 2915.228816047 1.031e-03 2
0 0 0 1 0 0 9 0 9 s 2916.754107380 2.863e-03 2
0 0 0 1 0 0 9 1 9 s 2916.760784663 1.797e-02 3
0 0 0 1 0 0 9 0 9 a 2916.958020145 1.749e-02 2
0 0 0 1 0 0 9 1 9 a 2916.968340370 4.273e-03 2
0 0 0 0 0 0 23 11 12 s 2918.389812325 3.297e-03 3
0 0 0 0 0 0 23 11 12 a 2918.411941932 3.496e-03 3
0 1 0 0 0 0 17 16 2 s 2920.568866912 1.099e-03 2
0 1 0 0 0 0 17 16 1 s 2920.569260456 1.392e-03 2
0 1 0 0 0 0 17 16 1 a 2922.977076015 1.047e-03 2
0 1 0 0 0 0 17 16 2 a 2922.977450083 1.385e-03 2
0 1 0 0 0 0 21 5 17 s 2927.104302545 1.567e-03 1
0 1 0 0 0 0 21 4 17 s 2927.105134951 2.193e-03 1
0 1 0 0 0 0 22 2 20 s 2928.659375036 3.012e-03 1
0 1 0 0 0 0 22 3 20 s 2928.660252952 3.402e-03 1
0 1 0 0 0 0 18 14 4 s 2928.905769713 1.025e-03 3
0 1 0 0 0 0 18 14 5 s 2928.906577969 1.488e-03 3
0 1 0 0 0 0 21 4 17 a 2931.117141973 1.554e-03 1
0 1 0 0 0 0 21 5 17 a 2931.118035358 2.172e-03 1
0 0 0 1 0 0 8 3 5 s 2931.381487401 1.035e-03 2
0 0 0 1 0 0 8 3 5 a 2931.438706533 1.002e-03 3
0 1 0 0 0 0 18 14 5 a 2931.985061855 1.069e-03 3
0 1 0 0 0 0 18 14 4 a 2931.985724884 1.448e-03 3
0 1 0 0 0 0 22 3 20 a 2936.334111340 2.994e-03 1
0 1 0 0 0 0 22 2 20 a 2936.334990848 3.413e-03 1
0 0 0 1 0 0 8 4 5 s 2936.992205869 1.002e-03 3
0 0 0 1 0 0 8 4 5 a 2937.049839111 1.952e-03 3
0 1 0 0 0 0 20 7 13 s 2941.074358940 1.573e-03 2
0 0 0 0 0 0 22 15 7 s 2943.398689187 2.806e-03 2
0 0 0 0 0 0 22 15 8 s 2943.399839954 3.050e-03 2
0 0 0 0 0 0 22 15 7 a 2943.436596388 3.050e-03 2
0 0 0 0 0 0 22 15 8 a 2943.437417896 2.806e-03 2
0 0 0 0 0 0 24 7 17 s 2945.194208981 3.708e-03 2
0 0 0 0 0 0 24 7 17 a 2945.225408951 1.771e-02 2
0 0 0 0 0 0 24 8 17 s 2945.236212358 1.771e-02 2
0 0 0 0 0 0 24 8 17 a 2945.264312545 1.763e-02 2
0 0 0 1 0 0 8 4 4 s 2945.409826095 1.031e-03 3
0 0 0 1 0 0 8 4 4 a 2945.453301313 1.002e-03 3
0 0 0 1 0 0 7 7 1 s 2948.974438320 1.060e-03 2
0 0 0 1 0 0 7 7 0 s 2948.975607558 1.023e-03 2
0 0 0 1 0 0 7 7 1 a 2949.099425816 1.004e-03 2
0 0 0 1 0 0 7 7 0 a 2949.099443798 1.092e-03 2
0 0 0 1 0 0 9 1 8 s 2956.429079213 1.005e-03 2
0 0 0 1 0 0 9 2 8 s 2956.443133990 1.494e-03 2
0 0 0 1 0 0 9 2 8 a 2956.554594968 1.036e-03 2
0 0 0 0 0 0 23 12 12 s 2960.166075279 3.486e-03 2
0 0 0 0 0 0 23 12 12 a 2960.170657014 3.723e-03 2
0 0 0 1 0 0 8 5 4 s 2961.631683053 1.002e-03 3
0 0 0 1 0 0 8 5 4 a 2961.670186495 1.671e-03 3
0 0 0 0 0 0 23 12 11 s 2962.752117416 4.311e-03 2
0 0 0 0 0 0 23 12 11 a 2962.757395997 1.450e-02 2
0 0 0 1 0 0 8 5 3 s 2963.216699394 1.077e-03 2
0 0 0 1 0 0 8 5 3 a 2963.253764283 1.002e-03 3
0 1 0 0 0 0 19 12 8 s 2967.517347039 1.075e-03 1
0 1 0 0 0 0 19 12 7 s 2967.523270297 1.557e-03 1
0 0 0 0 0 0 20 20 0 s 2975.168012772 2.937e-03 2
0 0 0 0 0 0 20 20 1 s 2975.168199278 2.971e-03 2
0 0 0 0 0 0 20 20 1 a 2975.188705576 2.937e-03 2
0 0 0 0 0 0 20 20 0 a 2975.188891853 2.971e-03 2
0 0 0 0 0 0 21 18 4 s 2985.443399074 3.447e-03 2
0 0 0 0 0 0 21 18 3 s 2985.443899138 3.669e-03 2
0 0 0 0 0 0 21 18 3 a 2985.467905746 3.475e-03 2
0 0 0 0 0 0 21 18 4 a 2985.468433346 3.641e-03 2
0 0 0 1 0 0 8 6 3 s 2989.805073943 1.002e-03 4
0 0 0 1 0 0 8 6 2 s 2989.825457245 1.081e-03 3
0 0 0 1 0 0 8 6 3 a 2989.923146001 1.248e-03 2
0 0 0 1 0 0 8 6 2 a 2989.966442097 1.002e-03 4
0 0 0 1 0 0 9 2 7 s 2990.243334211 1.004e-03 2
0 0 0 1 0 0 9 2 7 a 2990.309729655 1.045e-03 2
0 0 0 1 0 0 9 3 7 s 2990.539566903 1.040e-03 3
0 0 0 1 0 0 9 3 7 a 2990.605572864 1.003e-03 3
0 0 0 1 0 0 10 1 10 s 2993.642767766 1.908e-03 3
0 0 0 1 0 0 10 0 10 s 2993.644534925 2.253e-03 2
0 0 0 1 0 0 10 1 10 a 2993.832275931 2.257e-03 3
0 0 0 0 0 0 25 6 20 s 2998.852844340 1.121e-02 2
0 0 0 0 0 0 25 5 20 s 2998.853723848 1.135e-02 2
0 0 0 0 0 0 25 5 20 a 2998.908060036 5.169e-03 1
0 0 0 0 0 0 25 6 20 a 2998.908937952 5.450e-03 1
0 1 0 0 0 0 21 5 16 s 3002.602225082 2.490e-03 1
0 1 0 0 0 0 18 15 3 s 3004.973057980 1.099e-03 1
0 1 0 0 0 0 18 15 4 s 3004.973706428 1.465e-03 1
0 1 0 0 0 0 17 17 1 s 3005.484725403 1.194e-03 2
0 1 0 0 0 0 17 17 0 s 3005.484911484 1.274e-03 2
0 1 0 0 0 0 21 5 16 a 3005.603342425 1.976e-03 1
0 1 0 0 0 0 21 6 16 a 3005.604369421 2.543e-03 1
0 1 0 0 0 0 17 17 0 a 3007.582698205 1.194e-03 3
0 1 0 0 0 0 17 17 1 a 3007.582885362 1.274e-03 3
0 0 0 0 0 0 24 8 16 s 3012.623693548 4.183e-03 1
0 0 0 0 0 0 24 8 16 a 3012.648401820 3.997e-03 1
0 0 0 0 0 0 24 9 16 s 3013.053022767 3.955e-03 1
0 0 0 0 0 0 24 9 16 a 3013.075917069 4.171e-03 1
0 1 0 0 0 0 20 9 11 s 3015.364867392 1.882e-03 1
0 0 0 1 0 0 9 3 6 s 3016.554357397 1.002e-03 2
0 0 0 1 0 0 9 3 6 a 3016.634781734 3.020e-03 3
0 0 0 0 0 0 23 13 11 a 3019.235672503 3.694e-03 1
0 0 0 0 0 0 23 13 11 s 3019.239110015 3.449e-03 1
0 0 0 1 0 0 9 4 6 a 3019.542318335 1.002e-03 3
0 0 0 1 0 0 9 4 6 s 3019.552170273 1.081e-03 3
0 0 0 0 0 0 23 13 10 a 3019.574616052 3.496e-03 1
0 0 0 0 0 0 23 13 10 s 3019.579411987 3.825e-03 1
0 0 0 0 0 0 22 16 7 s 3020.331495707 3.085e-03 2
0 0 0 0 0 0 22 16 6 s 3020.333167767 2.797e-03 2
0 0 0 0 0 0 22 16 6 a 3020.364768897 3.640e-03 2
0 0 0 0 0 0 22 16 7 a 3020.364930218 3.434e-03 2
0 1 0 0 0 0 22 3 19 s 3022.458603654 2.723e-03 1
0 1 0 0 0 0 22 4 19 s 3022.459517049 3.149e-03 1
0 0 0 1 0 0 8 7 2 s 3023.298455655 1.014e-03 2
0 0 0 1 0 0 8 7 1 s 3023.298487828 1.060e-03 3
0 0 0 1 0 0 8 7 2 a 3023.385593798 1.041e-03 2
0 0 0 1 0 0 8 7 1 a 3023.385720531 1.004e-03 3
0 1 0 0 0 0 19 13 7 s 3032.686033942 1.014e-03 1
0 1 0 0 0 0 19 13 6 s 3032.687582624 1.562e-03 1
0 0 0 1 0 0 9 4 5 s 3033.955913183 1.002e-03 3
0 0 0 1 0 0 9 4 5 a 3033.987591406 2.704e-03 3
0 0 0 1 0 0 10 1 9 s 3038.044653973 4.232e-03 2
0 0 0 1 0 0 10 2 9 s 3038.050822320 1.046e-03 2
0 0 0 1 0 0 10 1 9 a 3038.109256225 1.147e-03 3
0 1 0 0 0 0 20 10 11 s 3043.223728632 2.837e-03 1
0 1 0 0 0 0 20 10 10 s 3043.966146959 1.943e-03 1
0 0 0 1 0 0 9 5 5 s 3045.884171153 1.077e-03 2
0 0 0 1 0 0 9 5 5 a 3045.916541804 1.002e-03 3
0 0 0 1 0 0 9 5 4 s 3050.153585245 1.002e-03 3
0 0 0 1 0 0 9 5 4 a 3050.175388627 1.697e-03 3
0 0 0 1 0 0 8 8 0 s 3062.170226198 1.196e-03 2
0 0 0 1 0 0 8 8 1 s 3062.170454160 1.078e-03 2
0 0 0 1 0 0 8 8 1 a 3062.283659918 1.174e-03 2
0 0 0 1 0 0 8 8 0 a 3062.284092643 1.083e-03 2
0 0 0 0 0 0 24 9 15 s 3070.811379248 3.567e-03 1
0 0 0 0 0 0 24 9 15 a 3070.835314314 3.955e-03 1
0 1 0 0 0 0 21 7 15 a 3073.547213909 2.904e-03 1
0 0 0 0 0 0 24 10 15 a 3073.972659090 4.136e-03 1
0 0 0 1 0 0 9 6 4 s 3074.089769735 1.081e-03 3
0 0 0 1 0 0 9 6 4 a 3074.108172877 1.002e-03 3
0 0 0 1 0 0 9 6 3 s 3074.604276579 1.002e-03 3
0 0 0 1 0 0 9 6 3 a 3074.619299231 1.081e-03 3
0 0 0 0 0 0 21 19 3 s 3075.345365053 4.158e-03 2
0 0 0 0 0 0 21 19 2 s 3075.345796645 4.259e-03 2
0 0 0 0 0 0 21 19 2 a 3075.365184200 3.534e-03 2
0 0 0 0 0 0 21 19 3 a 3075.365696703 3.658e-03 2
0 0 0 1 0 0 10 2 8 s 3076.716270059 3.537e-03 3
0 0 0 1 0 0 10 2 8 a 3076.795479114 1.047e-03 3
